"aar","valgtype","fylke_navn","kommune_navn","valgkrets_navn","valgkrets_nr","parti_kode","parti_navn","parti_kategori","stemmer_prosent","stemmer_antall","stemmer_fhs"
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","KRF","Kristelig Folkeparti",1,20.02124,377,69
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","V","Venstre",1,2.54912,48,13
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","H","Høyre",1,17.84387,336,74
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","FRP","Fremskrittspartiet",1,15.82581,298,76
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","DEMN","Demokratene i Norge",2,0,0,0
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","KRISTNE","De Kristne",2,1.43388,27,2
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","KSP","Kristent Samlingsparti",2,0.47796,9,2
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","KYST","Kystpartiet",2,0.31864,6,0
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","MDG","Miljøpartiet De Grønne",2,1.48699,28,9
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","PIR","Piratpartiet",2,0.37175,7,1
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","PP","Pensjonistpartiet",2,0.47796,9,2
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","BLANKE","Blanke",3,0.58417,11,5
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","Andre","Andre",0,4.56718,86,16
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","Andre2","Andre2",0,0,0,0
"2013","st","Aust-Agder","Bygland","Bygland","0938","A","Arbeiderpartiet",1,28.91892,214,41
"2013","st","Aust-Agder","Bygland","Bygland","0938","SV","Sosialistisk Venstreparti",1,1.75676,13,2
"2013","st","Aust-Agder","Bygland","Bygland","0938","RØDT","Rødt",1,0.54054,4,1
"2013","st","Aust-Agder","Bygland","Bygland","0938","SP","Senterpartiet",1,18.51351,137,27
"2013","st","Aust-Agder","Bygland","Bygland","0938","KRF","Kristelig Folkeparti",1,12.7027,94,22
"2013","st","Aust-Agder","Bygland","Bygland","0938","V","Venstre",1,2.97297,22,8
"2013","st","Aust-Agder","Bygland","Bygland","0938","H","Høyre",1,17.83784,132,26
"2013","st","Aust-Agder","Bygland","Bygland","0938","FRP","Fremskrittspartiet",1,12.2973,91,19
"2013","st","Aust-Agder","Bygland","Bygland","0938","DEMN","Demokratene i Norge",2,0.40541,3,1
"2013","st","Aust-Agder","Bygland","Bygland","0938","KRISTNE","De Kristne",2,1.89189,14,5
"2013","st","Aust-Agder","Bygland","Bygland","0938","KSP","Kristent Samlingsparti",2,0.13514,1,0
"2013","st","Aust-Agder","Bygland","Bygland","0938","KYST","Kystpartiet",2,0,0,0
"2013","st","Aust-Agder","Bygland","Bygland","0938","MDG","Miljøpartiet De Grønne",2,0.94595,7,3
"2013","st","Aust-Agder","Bygland","Bygland","0938","PIR","Piratpartiet",2,0.40541,3,2
"2013","st","Aust-Agder","Bygland","Bygland","0938","PP","Pensjonistpartiet",2,0.67568,5,0
"2013","st","Aust-Agder","Bygland","Bygland","0938","BLANKE","Blanke",3,0.13514,1,0
"2013","st","Aust-Agder","Bygland","Bygland","0938","Andre","Andre",0,4.45946,33,11
"2013","st","Aust-Agder","Bygland","Bygland","0938","Andre2","Andre2",0,0,0,0
"2013","st","Aust-Agder","Valle","Valle","0940","A","Arbeiderpartiet",1,25.21614,175,42
"2013","st","Aust-Agder","Valle","Valle","0940","SV","Sosialistisk Venstreparti",1,2.01729,14,6
"2013","st","Aust-Agder","Valle","Valle","0940","RØDT","Rødt",1,0.43228,3,1
"2013","st","Aust-Agder","Valle","Valle","0940","SP","Senterpartiet",1,18.15562,126,41
"2013","st","Aust-Agder","Valle","Valle","0940","KRF","Kristelig Folkeparti",1,11.81556,82,15
"2013","st","Aust-Agder","Valle","Valle","0940","V","Venstre",1,3.60231,25,10
"2013","st","Aust-Agder","Valle","Valle","0940","H","Høyre",1,19.02017,132,36
"2013","st","Aust-Agder","Valle","Valle","0940","FRP","Fremskrittspartiet",1,13.68876,95,26
"2013","st","Aust-Agder","Valle","Valle","0940","DEMN","Demokratene i Norge",2,0,0,0
"2013","st","Aust-Agder","Valle","Valle","0940","KRISTNE","De Kristne",2,3.7464,26,10
"2013","st","Aust-Agder","Valle","Valle","0940","KSP","Kristent Samlingsparti",2,0.43228,3,0
"2013","st","Aust-Agder","Valle","Valle","0940","KYST","Kystpartiet",2,0.14409,1,1
"2013","st","Aust-Agder","Valle","Valle","0940","MDG","Miljøpartiet De Grønne",2,1.44092,10,3
