"aar","valgtype","sted_type","sted_navn","overordnet_navn","parti_kode","parti_navn","mandater_antall","mandater_endring"
"2021","st","fylke","Troms Romsa","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Troms Romsa","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Troms Romsa","","LIBS","Liberalistene",0,0
"2021","st","fylke","Troms Romsa","","PIR","Piratpartiet",0,0
"2021","st","fylke","Troms Romsa","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Troms Romsa","","BLANKE","Blanke",0,0
"2021","st","fylke","Troms Romsa","","Andre","Andre",0,0
"2021","st","fylke","Troms Romsa","","Andre2","Andre2",0,0
"2021","st","fylke","Finnmark Finnmárku","","A","Arbeiderpartiet",2,0
"2021","st","fylke","Finnmark Finnmárku","","SV","SV - Sosialistisk Venstreparti",0,0
"2021","st","fylke","Finnmark Finnmárku","","RØDT","Rødt",0,0
"2021","st","fylke","Finnmark Finnmárku","","SP","Senterpartiet",1,0
"2021","st","fylke","Finnmark Finnmárku","","KRF","Kristelig Folkeparti",0,0
"2021","st","fylke","Finnmark Finnmárku","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Finnmark Finnmárku","","V","Venstre",0,0
"2021","st","fylke","Finnmark Finnmárku","","H","Høyre",0,-1
"2021","st","fylke","Finnmark Finnmárku","","FRP","Fremskrittspartiet",1,0
"2021","st","fylke","Finnmark Finnmárku","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Finnmark Finnmárku","","DEMN","Demokratene",0,0
"2021","st","fylke","Finnmark Finnmárku","","HELSE","Helsepartiet",0,0
"2021","st","fylke","Finnmark Finnmárku","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Finnmark Finnmárku","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Finnmark Finnmárku","","LIBS","Liberalistene",0,0
"2021","st","fylke","Finnmark Finnmárku","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Finnmark Finnmárku","","BLANKE","Blanke",0,0
"2021","st","fylke","Finnmark Finnmárku","","PF","Pasientfokus",1,1
"2021","st","fylke","Finnmark Finnmárku","","Andre","Andre",1,1
"2021","st","fylke","Finnmark Finnmárku","","Andre2","Andre2",0,0
